% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE, normal:NORMAL-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,14,16,18,21,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,S1,592,17,0.94,0,65,0,LOW_RATE
tcp,OTH,66,552,1,0,92,0,LOW_RATE
tcp,S1,370,470,1,0,100,0,LOW_RATE
tcp,OTH,60,23,1,0,65,0.03,LOW_RATE
tcp,OTH,60,827,1,0,49,0,LOW_RATE
tcp,S1,370,216,1,0,100,0,LOW_RATE
tcp,RSTO,984,204,1,0,100,0,LOW_RATE
tcp,S1,222,611,1,0,100,0,LOW_RATE
tcp,OTH,66,449,1,0,100,0,LOW_RATE
tcp,OTH,109,105,1,0,50,0,LOW_RATE
tcp,OTH,66,513,1,0,87,0,LOW_RATE
tcp,OTH,110,102,1,0,50,0,LOW_RATE
tcp,RSTO,1038,440,1,0,100,0,LOW_RATE
tcp,OTH,60,631,1,0,76,0.01,LOW_RATE
tcp,RSTO,1024,100,1,0,100,0,LOW_RATE
tcp,S1,74,102,1,0,100,0,LOW_RATE
tcp,OTH,60,818,1,0,50,0.02,LOW_RATE
tcp,RSTO,1048,183,1,0,100,0,LOW_RATE
tcp,OTH,133,106,1,0,50,0,LOW_RATE
tcp,S1,370,287,1,0,100,0,LOW_RATE
tcp,OTH,60,823,1,0,51,0,LOW_RATE
tcp,OTH,119,196,1,0,50,0,LOW_RATE
tcp,OTH,60,869,1,0,47,0,LOW_RATE
tcp,S1,400,685,1,0,99,0,LOW_RATE
tcp,S1,370,457,1,0,100,0,LOW_RATE
tcp,RSTO,957,99,1,0,100,0,LOW_RATE
tcp,OTH,60,696,1,0,49,0.02,LOW_RATE
tcp,S1,222,259,1,0,99,0,LOW_RATE
tcp,S1,370,587,1,0,100,0,LOW_RATE
tcp,RSTO,1010,94,1,0,98,0,LOW_RATE
tcp,S1,370,349,1,0,100,0,LOW_RATE
tcp,OTH,94,58,1,0,50,0,LOW_RATE
tcp,OTH,123,133,1,0,50,0,LOW_RATE
tcp,OTH,89,222,1,0,50,0,LOW_RATE
tcp,S1,760,5,0.8,0,63,0,LOW_RATE
tcp,OTH,107,124,1,0,50,0,LOW_RATE
tcp,S1,400,117,0.99,0,100,0,LOW_RATE
tcp,S1,665,215,1,0,100,0,LOW_RATE
tcp,S1,370,299,1,0,100,0,LOW_RATE
tcp,OTH,95,256,1,0,50,0,LOW_RATE
tcp,RSTO,1189,398,1,0,100,0,LOW_RATE
tcp,S1,74,49,1,0,82,0,LOW_RATE
tcp,S1,74,252,1,0,100,0,LOW_RATE
tcp,OTH,98,201,1,0,50,0,LOW_RATE
tcp,OTH,60,891,1,0,47,0,LOW_RATE
tcp,OTH,60,918,1,0,18,0,LOW_RATE
tcp,S1,370,642,1,0,100,0,LOW_RATE
tcp,OTH,96,139,1,0,50,0,LOW_RATE
tcp,S1,370,399,1,0,100,0,LOW_RATE
tcp,OTH,66,441,1,0,100,0,LOW_RATE
tcp,OTH,66,469,1,0,81,0,LOW_RATE
tcp,OTH,60,720,1,0,54,0,LOW_RATE
tcp,S1,370,18,1,0,100,0,LOW_RATE
tcp,S1,370,369,1,0,100,0,LOW_RATE
tcp,OTH,60,1008,1,0,45,0.02,LOW_RATE
tcp,OTH,103,6,1,0,20,0,LOW_RATE
tcp,S1,296,583,1,0,99,0,LOW_RATE
tcp,OTH,115,523,1,0,89,0,LOW_RATE
tcp,RSTO,1103,152,1,0,100,0,LOW_RATE
tcp,S1,370,256,1,0,100,0,LOW_RATE
tcp,OTH,66,500,1,0,84,0,LOW_RATE
tcp,OTH,113,157,1,0,50,0,LOW_RATE
tcp,S1,400,688,1,0,99,0,LOW_RATE
tcp,S1,370,214,1,0,100,0,LOW_RATE
tcp,S1,370,565,1,0,100,0,LOW_RATE
tcp,S1,665,56,0.98,0,93,0,LOW_RATE
tcp,OTH,60,845,1,0,49,0.02,LOW_RATE
tcp,S1,370,298,1,0,99,0,LOW_RATE
tcp,S1,370,147,1,0,100,0,LOW_RATE
tcp,OTH,87,258,1,0,50,0,LOW_RATE
tcp,OTH,98,70,1,0,50,0,LOW_RATE
tcp,S1,370,208,1,0,100,0,LOW_RATE
tcp,S1,296,661,1,0,100,0,LOW_RATE
tcp,OTH,66,441,1,0,100,0,LOW_RATE
tcp,RSTO,1043,57,1,0,58,0,LOW_RATE
tcp,S1,222,485,1,0,100,0,LOW_RATE
tcp,S1,370,319,1,0,100,0,LOW_RATE
tcp,OTH,54,5,1,0,26,0.04,LOW_RATE
tcp,OTH,60,1106,1,0,54,0.02,LOW_RATE
tcp,RSTO,901,25,1,0,50,0,LOW_RATE
tcp,OTH,60,815,1,0,49,0,LOW_RATE
tcp,OTH,66,339,1,0,75,0,LOW_RATE
tcp,S1,370,256,1,0,100,0,LOW_RATE
tcp,S1,74,39,1,0,78,0,LOW_RATE
tcp,S1,601,12,0.92,0,61,0,LOW_RATE
tcp,S1,370,191,1,0,100,0,LOW_RATE
tcp,OTH,66,338,1,0,79,0,LOW_RATE
tcp,OTH,66,534,1,0,90,0,LOW_RATE
tcp,S1,74,415,1,0,100,0,LOW_RATE
tcp,OTH,66,469,1,0,100,0,LOW_RATE
tcp,OTH,122,109,1,0,50,0,LOW_RATE
tcp,OTH,66,346,1,0,78,0,LOW_RATE
tcp,OTH,99,153,1,0,50,0,LOW_RATE
tcp,S1,370,105,1,0,100,0,LOW_RATE
tcp,OTH,60,1008,1,0,50,0,LOW_RATE
tcp,RSTO,855,36,1,0,70,0,LOW_RATE
tcp,OTH,60,1089,1,0,49,0,LOW_RATE
tcp,S1,370,723,1,0,100,0,LOW_RATE
tcp,S1,370,593,1,0,100,0,LOW_RATE
tcp,OTH,60,931,1,0,43,0,LOW_RATE
tcp,S1,370,251,1,0,100,0,LOW_RATE
tcp,RSTO,1037,14,1,0,42,0,LOW_RATE
tcp,RSTO,1007,215,1,0,100,0,LOW_RATE
tcp,S1,222,263,1,0,99,0,LOW_RATE
tcp,S1,370,49,1,0,100,0,LOW_RATE
tcp,OTH,60,882,1,0,47,0.02,LOW_RATE
tcp,S1,74,431,1,0,100,0,LOW_RATE
tcp,S1,370,509,1,0,100,0,LOW_RATE
tcp,S1,370,488,1,0,100,0,LOW_RATE
tcp,S1,74,347,1,0,100,0,LOW_RATE
tcp,S1,370,164,1,0,100,0,LOW_RATE
tcp,OTH,66,317,1,0,67,0,LOW_RATE
tcp,OTH,66,437,1,0,100,0,LOW_RATE
tcp,OTH,60,619,1,0,42,0.02,LOW_RATE
tcp,OTH,60,696,1,0,46,0,LOW_RATE
tcp,OTH,109,215,1,0,50,0,LOW_RATE
tcp,OTH,99,207,1,0,50,0,LOW_RATE
tcp,S1,74,16,1,0,75,0,LOW_RATE
tcp,S1,370,126,1,0,100,0,LOW_RATE
tcp,S1,370,417,1,0,100,0,LOW_RATE
tcp,S1,74,4,1,0,100,0,LOW_RATE
tcp,OTH,532,11,1,0,65,0,LOW_RATE
tcp,OTH,66,316,1,0,66,0,LOW_RATE
tcp,OTH,114,122,1,0,50,0,LOW_RATE
tcp,S2,4062,133,1,0,100,0,LOW_RATE
tcp,S1,774,381,1,0,100,0,LOW_RATE
tcp,S1,665,129,0.99,0,100,0,LOW_RATE
tcp,S1,586,22,0.95,0,65,0,LOW_RATE
tcp,RSTO,1021,8,1,0,9,0,LOW_RATE
tcp,RSTO,915,47,1,0,78,0,LOW_RATE
tcp,OTH,60,600,1,0,29,0,LOW_RATE
tcp,OTH,99,35,1,0,53,0,LOW_RATE
tcp,S1,74,537,1,0,99,0,LOW_RATE
tcp,OTH,60,908,1,0,50,0.02,LOW_RATE
tcp,S1,370,320,1,0,99,0,LOW_RATE
tcp,S1,222,562,1,0,100,0,LOW_RATE
tcp,OTH,66,545,1,0,91,0,LOW_RATE
tcp,S1,222,569,1,0,100,0,LOW_RATE
tcp,S1,370,196,1,0,100,0,LOW_RATE
tcp,S1,74,309,1,0,100,0,LOW_RATE
tcp,S1,665,93,0.99,0,93,0,LOW_RATE
tcp,RSTO,1169,434,1,0,100,0,LOW_RATE
tcp,RSTO,1014,427,1,0,100,0,LOW_RATE
tcp,OTH,89,55,1,0,50,0,LOW_RATE
tcp,S1,370,283,1,0,99,0,LOW_RATE
tcp,RSTO,1104,193,1,0,99,0,LOW_RATE
tcp,OTH,66,360,1,0,90,0,LOW_RATE
tcp,S1,665,87,0.99,0,93,0,LOW_RATE
tcp,S1,400,178,0.99,0,99,0,LOW_RATE
tcp,OTH,60,711,1,0,50,0,LOW_RATE
tcp,RSTO,898,30,1,0,55,0,LOW_RATE
tcp,S1,296,450,1,0,100,0,LOW_RATE
tcp,S1,370,550,1,0,100,0,LOW_RATE
tcp,S1,370,498,1,0,100,0,LOW_RATE
tcp,OTH,94,190,1,0,50,0,LOW_RATE
tcp,OTH,66,464,1,0,100,0,LOW_RATE
tcp,S1,370,269,1,0,99,0,LOW_RATE
tcp,OTH,60,638,1,0,60,0,LOW_RATE
tcp,S1,370,25,1,0,100,0,LOW_RATE
tcp,S1,757,721,1,0,100,0,LOW_RATE
tcp,OTH,100,277,1,0,50,0,LOW_RATE
tcp,S1,370,316,1,0,100,0,LOW_RATE
tcp,S1,370,508,1,0,100,0,LOW_RATE
tcp,OTH,60,761,1,0,48,0.02,LOW_RATE
tcp,S2,3797,202,1,0,100,0,LOW_RATE
tcp,S1,370,374,1,0,100,0,LOW_RATE
tcp,S1,370,246,1,0,100,0,LOW_RATE
tcp,OTH,66,524,1,0,100,0,LOW_RATE
tcp,OTH,60,595,1,0,24,0.04,LOW_RATE
tcp,OTH,60,773,1,0,49,0.02,LOW_RATE
tcp,S1,370,567,1,0,100,0,LOW_RATE
tcp,OTH,78,154,1,0,50,0,LOW_RATE
tcp,OTH,66,326,1,0,73,0,LOW_RATE
tcp,OTH,105,227,1,0,50,0,LOW_RATE
tcp,S1,222,513,1,0,100,0,LOW_RATE
tcp,OTH,104,121,1,0,50,0,LOW_RATE
tcp,S1,370,519,1,0,100,0,LOW_RATE
tcp,S1,370,110,1,0,100,0,LOW_RATE
tcp,RSTO,1060,181,1,0,99,0,LOW_RATE
tcp,RSTO,956,126,1,0,100,0,LOW_RATE
tcp,OTH,119,98,1,0,50,0,LOW_RATE
tcp,OTH,60,7,1,0,67,0.04,LOW_RATE
tcp,OTH,60,873,1,0,49,0,LOW_RATE
tcp,S1,148,182,1,0,100,0,LOW_RATE
tcp,OTH,66,340,1,0,80,0,LOW_RATE
tcp,OTH,115,88,1,0,50,0,LOW_RATE
tcp,S1,370,688,1,0,100,0,LOW_RATE
tcp,RSTO,1039,154,1,0,100,0,LOW_RATE
tcp,S1,74,245,1,0,100,0,LOW_RATE
tcp,S1,370,615,1,0,100,0,LOW_RATE
tcp,OTH,90,157,1,0,50,0,LOW_RATE
tcp,OTH,60,657,1,0,50,0.02,LOW_RATE
tcp,OTH,109,23,1,0,53,0,LOW_RATE
tcp,S1,370,23,1,0,100,0,LOW_RATE
tcp,OTH,79,119,1,0,50,0,LOW_RATE
tcp,RSTO,833,155,1,0,100,0,LOW_RATE
tcp,S1,148,166,1,0,100,0,LOW_RATE
tcp,S1,601,76,0.99,0,87,0,LOW_RATE
tcp,OTH,60,995,1,0,46,0,LOW_RATE
tcp,S1,665,149,0.99,0,100,0,LOW_RATE
tcp,S1,222,445,1,0,100,0,LOW_RATE
tcp,S1,74,556,1,0,99,0,LOW_RATE
tcp,S1,370,217,1,0,100,0,LOW_RATE
tcp,OTH,66,556,1,0,93,0,LOW_RATE
tcp,OTH,60,951,1,0,43,0,LOW_RATE
tcp,OTH,481,289,1,0,53,0.02,LOW_RATE
tcp,S1,370,630,1,0,100,0,LOW_RATE
tcp,OTH,66,551,1,0,100,0,LOW_RATE
tcp,S1,296,588,1,0,100,0,LOW_RATE
tcp,OTH,322,3,1,0,8,0.33,LOW_RATE
tcp,S1,74,81,1,0,95,0,LOW_RATE
tcp,S1,756,112,0.99,0,100,0,LOW_RATE
tcp,S1,370,398,1,0,100,0,LOW_RATE
tcp,OTH,66,510,1,0,100,0,LOW_RATE
tcp,S1,400,197,0.99,0,99,0,LOW_RATE
tcp,S1,370,241,1,0,99,0,LOW_RATE
tcp,S1,588,186,0.99,0,99,0,LOW_RATE
tcp,OTH,60,831,1,0,51,0,LOW_RATE
tcp,OTH,110,168,1,0,50,0,LOW_RATE
tcp,OTH,103,253,1,0,50,0,LOW_RATE
tcp,S1,370,107,1,0,100,0,LOW_RATE
tcp,OTH,60,788,1,0,49,0,LOW_RATE
tcp,OTH,60,949,1,0,55,0,LOW_RATE
tcp,S1,370,334,1,0,100,0,LOW_RATE
tcp,OTH,54,5,1,0,33,0.06,LOW_RATE
tcp,S1,400,707,1,0,99,0,LOW_RATE
tcp,S1,370,474,1,0,100,0,LOW_RATE
tcp,RSTO,984,30,1,0,31,0,LOW_RATE
tcp,S1,370,359,1,0,100,0,LOW_RATE
tcp,OTH,60,627,1,0,72,0.01,LOW_RATE
tcp,OTH,60,637,1,0,60,0.02,LOW_RATE
tcp,S1,622,94,0.99,0,93,0,LOW_RATE
tcp,S1,370,352,1,0,100,0,LOW_RATE
tcp,S1,665,212,1,0,100,0,LOW_RATE
tcp,S1,370,303,1,0,100,0,LOW_RATE
tcp,OTH,110,4,1,0,56,0,LOW_RATE
tcp,RSTO,4436,2,0.5,0,94,0,LOW_RATE
tcp,S1,370,237,1,0,100,0,LOW_RATE
tcp,S1,370,71,1,0,100,0,LOW_RATE
tcp,S1,370,312,1,0,100,0,LOW_RATE
tcp,RSTO,1129,144,1,0,100,0,LOW_RATE
tcp,S1,370,193,1,0,100,0,LOW_RATE
tcp,S1,74,348,1,0,100,0,LOW_RATE
tcp,S1,370,412,1,0,100,0,LOW_RATE
tcp,S1,665,61,0.98,0,93,0,LOW_RATE
tcp,OTH,66,458,1,0,100,0,LOW_RATE
tcp,OTH,91,248,1,0,50,0,LOW_RATE
tcp,S1,370,281,1,0,100,0,LOW_RATE
tcp,OTH,66,346,1,0,83,0,LOW_RATE
tcp,S1,370,314,1,0,100,0,LOW_RATE
tcp,RSTO,1034,101,1,0,100,0,LOW_RATE
tcp,RSTO,861,138,1,0,100,0,LOW_RATE
tcp,RSTO,973,3,1,0,34,0,LOW_RATE
tcp,OTH,60,593,1,0,22,0.04,LOW_RATE
tcp,RSTO,1011,193,1,0,100,0,LOW_RATE
tcp,S1,370,245,1,0,100,0,LOW_RATE
tcp,RSTO,1029,58,1,0,82,0,LOW_RATE
tcp,S1,370,25,1,0,100,0,LOW_RATE
tcp,S1,370,370,1,0,100,0,LOW_RATE
tcp,S1,608,686,1,0,99,0,LOW_RATE
tcp,S1,370,247,1,0,100,0,LOW_RATE
tcp,S1,370,367,1,0,100,0,LOW_RATE
tcp,S1,770,186,0.99,0,100,0,LOW_RATE
tcp,S1,370,68,1,0,100,0,LOW_RATE
tcp,S1,762,379,1,0,100,0,LOW_RATE
tcp,S1,370,229,1,0,100,0,LOW_RATE
tcp,OTH,66,312,1,0,66,0,LOW_RATE
tcp,OTH,86,3,1,0,55,0,LOW_RATE
tcp,OTH,60,9,1,0,40,0.02,LOW_RATE
tcp,OTH,60,1078,1,0,51,0.02,LOW_RATE
tcp,S1,370,151,1,0,100,0,LOW_RATE
tcp,OTH,111,240,1,0,50,0,LOW_RATE
tcp,OTH,60,938,1,0,44,0.02,LOW_RATE
tcp,OTH,66,542,1,0,100,0,LOW_RATE
tcp,RSTO,820,2,1,0,36,0,LOW_RATE
tcp,RSTO,884,101,1,0,100,0,LOW_RATE
tcp,OTH,60,719,1,0,51,0.02,LOW_RATE
tcp,OTH,96,101,1,0,50,0,LOW_RATE
tcp,OTH,60,747,1,0,54,0.02,LOW_RATE
tcp,RSTO,1114,134,1,0,100,0,LOW_RATE
tcp,S1,370,281,1,0,100,0,LOW_RATE
tcp,RSTO,880,121,1,0,100,0,LOW_RATE
tcp,S1,370,138,1,0,100,0,LOW_RATE
tcp,RSTO,960,412,1,0,100,0,LOW_RATE
tcp,RSTO,1090,138,1,0,100,0,LOW_RATE
tcp,RSTO,1047,156,1,0,100,0,LOW_RATE
tcp,OTH,60,5,1,0,64,0.03,LOW_RATE
tcp,S1,222,404,1,0,100,0,LOW_RATE
tcp,RSTO,958,439,1,0,100,0,LOW_RATE
tcp,S1,74,107,1,0,100,0,LOW_RATE
tcp,OTH,97,9,1,0,53,0,LOW_RATE
tcp,OTH,60,767,1,0,50,0.02,LOW_RATE
tcp,S1,370,268,1,0,100,0,LOW_RATE
tcp,S1,665,174,0.99,0,100,0,LOW_RATE
tcp,S1,370,10,1,0,100,0,LOW_RATE
tcp,RSTO,1003,106,1,0,100,0,LOW_RATE
tcp,OTH,116,88,1,0,50,0,LOW_RATE
tcp,S1,370,296,1,0,100,0,LOW_RATE
tcp,OTH,60,1078,1,0,50,0.02,LOW_RATE
tcp,S1,591,53,0.98,0,78,0,LOW_RATE
tcp,S1,370,229,1,0,100,0,LOW_RATE
tcp,OTH,103,271,1,0,50,0,LOW_RATE
tcp,OTH,109,82,1,0,50,0,LOW_RATE
tcp,S1,760,61,0.98,0,83,0,LOW_RATE
tcp,OTH,126,29,1,0,43,0,LOW_RATE
tcp,OTH,60,289,1,0,52,0.04,LOW_RATE
tcp,OTH,60,847,1,0,50,0.02,LOW_RATE
tcp,OTH,410,10,1,0,64,0,LOW_RATE
tcp,S1,370,98,1,0,100,0,LOW_RATE
tcp,RSTO,980,205,1,0,100,0,LOW_RATE
tcp,OTH,116,96,1,0,50,0,LOW_RATE
tcp,S1,370,715,1,0,99,0,LOW_RATE
tcp,RSTO,879,142,1,0,100,0,LOW_RATE
tcp,RSTO,1054,430,1,0,100,0,LOW_RATE
tcp,S1,370,310,1,0,99,0,LOW_RATE
tcp,OTH,74,141,1,0,50,0,LOW_RATE
tcp,OTH,66,383,1,0,100,0,LOW_RATE
tcp,OTH,66,542,1,0,91,0,LOW_RATE
tcp,RSTO,4297,510,1,0,100,0,LOW_RATE
tcp,OTH,87,269,1,0,50,0,LOW_RATE
tcp,RSTO,900,15,1,0,40,0,LOW_RATE
tcp,RSTO,4317,8,1,0,60,0,LOW_RATE
tcp,OTH,66,309,1,0,63,0,LOW_RATE
tcp,OTH,116,211,1,0,50,0,LOW_RATE
tcp,S1,222,525,1,0,100,0,LOW_RATE
tcp,RSTO,1010,44,1,0,45,0,LOW_RATE
tcp,S1,222,210,1,0,99,0,LOW_RATE
tcp,S1,370,148,1,0,100,0,LOW_RATE
tcp,OTH,66,446,1,0,100,0,LOW_RATE
tcp,S1,222,373,1,0,100,0,LOW_RATE
tcp,OTH,119,84,1,0,50,0,LOW_RATE
tcp,S1,74,410,1,0,100,0,LOW_RATE
tcp,RSTO,1054,148,1,0,100,0,LOW_RATE
tcp,RSTO,1044,142,1,0,100,0,LOW_RATE
tcp,OTH,99,181,1,0,50,0,LOW_RATE
tcp,S1,74,241,1,0,100,0,LOW_RATE
tcp,OTH,123,206,1,0,50,0,LOW_RATE
tcp,OTH,60,856,1,0,53,0,LOW_RATE
tcp,OTH,60,977,1,0,48,0,LOW_RATE
tcp,S1,620,676,1,0,99,0,LOW_RATE
tcp,S1,616,120,0.99,0,99,0,LOW_RATE
tcp,S1,400,150,0.99,0,99,0,LOW_RATE
tcp,OTH,66,487,1,0,82,0,LOW_RATE
tcp,OTH,66,343,1,0,82,0,LOW_RATE
tcp,OTH,66,567,1,0,100,0,LOW_RATE
tcp,S1,222,505,1,0,100,0,LOW_RATE
tcp,OTH,60,4,1,0,63,0.02,LOW_RATE
tcp,RSTO,1042,174,1,0,100,0,LOW_RATE
tcp,OTH,66,297,1,0.01,38,0.92,NORMAL
tcp,SF,2947,1,1,0.88,71,0,NORMAL
tcp,OTH,60,33,1,0.06,60,0.54,NORMAL
tcp,OTH,74,116,1,0.01,32,0.97,NORMAL
tcp,SF,809,0,0,1,72,0,NORMAL
tcp,OTH,60,239,1,0,14,0.87,NORMAL
tcp,OTH,60,314,1,0.01,33,0.97,NORMAL
tcp,OTH,60,54,1,0.29,33,0.97,NORMAL
tcp,SF,1081,0,0,1,53,0,NORMAL
tcp,OTH,66,63,1,0.02,36,0.95,NORMAL
tcp,OTH,60,145,1,0.03,41,0.9,NORMAL
tcp,OTH,60,95,1,0,12,0.92,NORMAL
tcp,OTH,60,5,1,0.29,45,0.67,NORMAL
tcp,OTH,66,79,1,0.01,44,0.96,NORMAL
tcp,OTH,60,50,1,0.29,31,0.94,NORMAL
tcp,OTH,60,138,1,0.03,32,0.97,NORMAL
tcp,OTH,60,47,1,0,28,0.97,NORMAL
tcp,OTH,60,131,1,0.12,35,0.94,NORMAL
tcp,SF,900,1,1,0.88,28,0,NORMAL
tcp,OTH,60,223,1,0,28,0.97,NORMAL
tcp,SF,1673,1,1,0.67,33,0,NORMAL
tcp,OTH,66,2,1,0.98,12,0.15,NORMAL
tcp,OTH,60,132,1,0.12,33,0.97,NORMAL
tcp,OTH,60,486,1,0.01,49,0.98,NORMAL
tcp,OTH,66,1,1,0.98,29,0.03,NORMAL
tcp,OTH,60,172,1,0.01,18,0.95,NORMAL
tcp,OTH,60,37,1,0.14,45,0.85,NORMAL
tcp,OTH,60,43,1,0,34,0.97,NORMAL
tcp,OTH,60,221,1,0.03,48,0.98,NORMAL
tcp,OTH,66,3,1,0.77,37,0.08,NORMAL
tcp,OTH,60,101,1,0.01,37,0.97,NORMAL
tcp,OTH,66,3,1,0.97,43,0.02,NORMAL
tcp,RSTR,15762,0,0,1,37,0,NORMAL
tcp,OTH,66,278,1,0,32,0.97,NORMAL
tcp,RSTO,1586,4,1,0.84,15,0,NORMAL
tcp,OTH,60,130,1,0.12,33,0.97,NORMAL
tcp,OTH,60,54,1,0,36,0.97,NORMAL
tcp,OTH,60,74,1,0.03,13,0.86,NORMAL
tcp,SF,1135,0,0,0,50,0,NORMAL
tcp,OTH,139,61,1,0.27,29,0.97,NORMAL
tcp,S1,5616,0,0,1,30,0,NORMAL
tcp,OTH,60,401,1,0.01,49,0.98,NORMAL
tcp,OTH,66,9,1,0.78,52,0.36,NORMAL
tcp,OTH,66,15,1,0.46,35,0.42,NORMAL
tcp,OTH,60,17,1,0.8,46,0.36,NORMAL
tcp,OTH,155,87,1,0,44,0.98,NORMAL
tcp,OTH,97,0,0,1,39,0,NORMAL
tcp,OTH,60,280,1,0,27,0.96,NORMAL
tcp,SF,15098,1,1,0.93,36,0,NORMAL
tcp,OTH,60,454,1,0.01,50,0.98,NORMAL
tcp,OTH,60,171,1,0.01,17,0.94,NORMAL
tcp,OTH,60,76,1,0.34,39,0.7,NORMAL
tcp,OTH,156,51,1,0.04,42,0.93,NORMAL
tcp,OTH,60,314,1,0.01,33,0.97,NORMAL
tcp,RSTR,1148,0,0,1,4,0,NORMAL
tcp,SF,2658,3,1,0.25,31,0,NORMAL
tcp,OTH,66,18,1,0.18,45,0.8,NORMAL
tcp,OTH,60,68,1,0.03,13,0.86,NORMAL
tcp,RSTR,2778,0,0,1,38,0,NORMAL
tcp,SF,1519,0,0,1,45,0,NORMAL
tcp,OTH,60,134,1,0.01,7,0.88,NORMAL
tcp,OTH,60,68,1,0.03,39,0.97,NORMAL
tcp,RSTR,1690,0,0,1,41,0,NORMAL
tcp,OTH,370,0,0,1,42,0,NORMAL
tcp,OTH,66,1,1,0.5,10,0.45,NORMAL
tcp,OTH,60,57,1,0.03,36,0.97,NORMAL
tcp,OTH,66,85,1,0.18,39,0.95,NORMAL
tcp,OTH,60,160,1,0.01,38,0.97,NORMAL
tcp,OTH,60,27,1,0.21,34,0.77,NORMAL
tcp,OTH,60,69,1,0.03,16,0.94,NORMAL
tcp,OTH,60,292,1,0,31,0.97,NORMAL
tcp,OTH,66,364,1,0.01,49,0.98,NORMAL
tcp,OTH,74,45,1,0.31,40,0.98,NORMAL
tcp,OTH,60,162,1,0.02,37,0.92,NORMAL
tcp,OTH,112,0,0,1,51,0,NORMAL
tcp,OTH,60,254,1,0,17,0.94,NORMAL
tcp,RSTO,1210,0,0,1,42,0,NORMAL
tcp,OTH,60,132,1,0.02,26,0.96,NORMAL
tcp,SF,1679,0,0,1,47,0,NORMAL
tcp,OTH,66,3,1,0,0,0,NORMAL
tcp,OTH,66,18,1,0.93,24,0.12,NORMAL
tcp,OTH,156,39,1,0.24,43,0.89,NORMAL
tcp,OTH,66,303,1,0.01,30,0.97,NORMAL
tcp,OTH,60,402,1,0.01,49,0.98,NORMAL
tcp,OTH,60,33,1,0.15,42,0.84,NORMAL
tcp,OTH,170,0,0,1,34,0,NORMAL
tcp,OTH,60,302,1,0,38,0.97,NORMAL
tcp,OTH,60,37,1,0.14,39,0.93,NORMAL
tcp,SF,1629,0,0,1,50,0,NORMAL
tcp,OTH,60,1,1,0.97,51,0.02,NORMAL
tcp,OTH,60,442,1,0.01,48,0.98,NORMAL
tcp,OTH,60,161,1,0,19,0.95,NORMAL
tcp,OTH,60,247,1,0.13,27,0.93,NORMAL
tcp,OTH,60,136,1,0.01,8,0.89,NORMAL
tcp,OTH,60,125,1,0.02,7,0.88,NORMAL
tcp,S1,906,4,1,0.98,49,0,NORMAL
tcp,SF,272,1,1,0.5,6,0,NORMAL
tcp,OTH,60,35,1,0.15,40,0.85,NORMAL
tcp,OTH,60,211,1,0,31,0.97,NORMAL
tcp,OTH,60,53,1,0.04,16,0.82,NORMAL
tcp,RSTR,1976,0,0,1,53,0,NORMAL
tcp,OTH,60,60,1,0.03,36,0.97,NORMAL
tcp,OTH,66,19,1,0.1,49,0.38,NORMAL
tcp,RSTO,1159,0,0,1,16,0,NORMAL
tcp,OTH,60,130,1,0.01,37,0.97,NORMAL
tcp,OTH,112,9,1,0.92,41,0.12,NORMAL
tcp,OTH,60,226,1,0.01,30,0.9,NORMAL
tcp,OTH,60,44,1,0.12,43,0.98,NORMAL
tcp,OTH,60,40,1,0.53,43,0.27,NORMAL
tcp,OTH,66,2,1,0.95,52,0.04,NORMAL
tcp,S1,2160,0,0,1,39,0,NORMAL
tcp,OTH,60,114,1,0.23,33,0.79,NORMAL
tcp,OTH,199,4,1,0.96,44,0.09,NORMAL
tcp,OTH,60,247,1,0.13,27,0.93,NORMAL
tcp,OTH,156,55,1,0.11,16,0.59,NORMAL
tcp,OTH,74,368,1,0.01,49,0.98,NORMAL
tcp,OTH,60,213,1,0,34,0.97,NORMAL
tcp,OTH,60,203,1,0,32,0.97,NORMAL
tcp,OTH,60,174,1,0.03,35,0.86,NORMAL
tcp,OTH,60,144,1,0.13,34,0.86,NORMAL
tcp,OTH,60,106,1,0.25,12,0.92,NORMAL
tcp,SF,272,2,1,0,51,0,NORMAL
tcp,OTH,60,21,1,0.69,50,0.41,NORMAL
tcp,OTH,60,21,1,0.05,38,0.95,NORMAL
tcp,OTH,74,239,1,0.11,43,0.57,NORMAL
tcp,OTH,60,35,1,0.05,56,0.61,NORMAL
